Date,Open,High,Low,Close,Volume
2025-04-01 00:00:00+05:30,1998.0,2002.0,1932.5,1937.0999755859375,2125921
2025-04-02 00:00:00+05:30,1946.300048828125,1963.5,1920.949951171875,1930.949951171875,1057344
2025-04-03 00:00:00+05:30,1915.0,1950.0,1904.949951171875,1920.449951171875,1598430
2025-04-04 00:00:00+05:30,1912.0,1929.949951171875,1897.0,1912.300048828125,2120708
2025-04-07 00:00:00+05:30,1835.0,1894.0,1823.5,1852.6500244140625,2594074
2025-04-08 00:00:00+05:30,1890.0,1934.0,1873.699951171875,1903.199951171875,3182018
2025-04-09 00:00:00+05:30,1899.0,1918.300048828125,1878.0,1895.699951171875,1394829
2025-04-11 00:00:00+05:30,1909.449951171875,1966.0,1906.550048828125,1946.300048828125,1880510
2025-04-15 00:00:00+05:30,1984.0,1984.0,1960.800048828125,1968.0,1250872
2025-04-16 00:00:00+05:30,1961.0,1975.699951171875,1949.5999755859375,1969.199951171875,1033717
2025-04-17 00:00:00+05:30,1961.5,2039.699951171875,1955.0,2035.300048828125,2104540
2025-04-21 00:00:00+05:30,2037.0999755859375,2118.699951171875,2035.699951171875,2103.5,2642028
2025-04-22 00:00:00+05:30,2104.0,2110.0,2070.0,2077.0,1447675
2025-04-23 00:00:00+05:30,2094.0,2117.800048828125,2057.39990234375,2100.800048828125,1483177
2025-04-24 00:00:00+05:30,2121.800048828125,2135.0,2085.39990234375,2105.0,1465968
2025-04-25 00:00:00+05:30,2105.0,2125.0,2023.0999755859375,2045.5,1960343
2025-04-28 00:00:00+05:30,2040.0,2094.800048828125,2040.0,2049.699951171875,6311008
2025-04-29 00:00:00+05:30,2061.0,2082.0,2028.800048828125,2066.89990234375,2119823
2025-04-30 00:00:00+05:30,2018.199951171875,2020.0,1926.5,1951.5999755859375,4684518
2025-05-02 00:00:00+05:30,1955.0,1986.5999755859375,1917.199951171875,1966.699951171875,1949238
